n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,38.30759811401367,38.30759811401367,0.0,,0.0

extraInfo
session,001
participant,35
date,2020_Jan_08_1536
expName,viewing
psychopyVersion,3.1.2
frameRate,60.86227436107106
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,35
date,2020_Jan_08_1536
expName,viewing
psychopyVersion,3.1.2
frameRate,60.86227436107106
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,35
date,2020_Jan_08_1536
expName,viewing
psychopyVersion,3.1.2
frameRate,60.86227436107106
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,477.8356628417969,477.8356628417969,0.0,,0.0

extraInfo
session,001
participant,35
date,2020_Jan_08_1536
expName,viewing
psychopyVersion,3.1.2
frameRate,60.86227436107106
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,621.9005126953125,621.9005126953125,0.0,,0.0

extraInfo
session,001
participant,35
date,2020_Jan_08_1536
expName,viewing
psychopyVersion,3.1.2
frameRate,60.86227436107106
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,35
date,2020_Jan_08_1536
expName,viewing
psychopyVersion,3.1.2
frameRate,60.86227436107106
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,35
date,2020_Jan_08_1536
expName,viewing
psychopyVersion,3.1.2
frameRate,60.86227436107106
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1054.7115478515625,1054.7115478515625,0.0,,0.0

extraInfo
session,001
participant,35
date,2020_Jan_08_1536
expName,viewing
psychopyVersion,3.1.2
frameRate,60.86227436107106
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1199.559814453125,1199.559814453125,0.0,,0.0

extraInfo
session,001
participant,35
date,2020_Jan_08_1536
expName,viewing
psychopyVersion,3.1.2
frameRate,60.86227436107106
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,35
date,2020_Jan_08_1536
expName,viewing
psychopyVersion,3.1.2
frameRate,60.86227436107106
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,35
date,2020_Jan_08_1536
expName,viewing
psychopyVersion,3.1.2
frameRate,60.86227436107106
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1633.404296875,1633.404296875,0.0,,0.0

extraInfo
session,001
participant,35
date,2020_Jan_08_1536
expName,viewing
psychopyVersion,3.1.2
frameRate,60.86227436107106
