n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,10
date,2019_Aug_23_0929
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01008199409697
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,183.5522003173828,183.5522003173828,0.0,,0.0

extraInfo
session,001
participant,10
date,2019_Aug_23_0929
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01008199409697
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,327.2625732421875,327.2625732421875,0.0,,0.0

extraInfo
session,001
participant,10
date,2019_Aug_23_0929
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01008199409697
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,10
date,2019_Aug_23_0929
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01008199409697
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,10
date,2019_Aug_23_0929
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01008199409697
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,759.5416259765625,759.5416259765625,0.0,,0.0

extraInfo
session,001
participant,10
date,2019_Aug_23_0929
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01008199409697
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,903.6390991210938,903.6390991210938,0.0,,0.0

extraInfo
session,001
participant,10
date,2019_Aug_23_0929
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01008199409697
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,10
date,2019_Aug_23_0929
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01008199409697
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,10
date,2019_Aug_23_0929
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01008199409697
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1335.2177734375,1335.2177734375,0.0,,0.0

extraInfo
session,001
participant,10
date,2019_Aug_23_0929
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01008199409697
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1480.1314697265625,1480.1314697265625,0.0,,0.0

extraInfo
session,001
participant,10
date,2019_Aug_23_0929
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01008199409697
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,10
date,2019_Aug_23_0929
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01008199409697
