n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,183.7147216796875,183.7147216796875,0.0,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,327.8296203613281,327.8296203613281,0.0,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,758.2742919921875,758.2742919921875,0.0,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,902.0891723632812,902.0891723632812,0.0,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1335.3004150390625,1335.3004150390625,0.0,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1479.73193359375,1479.73193359375,0.0,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
