n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,81.02424621582031,81.02424621582031,0.0,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,520.3528442382812,520.3528442382812,0.0,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,664.2010498046875,664.2010498046875,0.0,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1096.2783203125,1096.2783203125,0.0,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1240.5609130859375,1240.5609130859375,0.0,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1674.2718505859375,1674.2718505859375,0.0,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
