n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,232.20570373535156,232.20570373535156,0.0,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,376.437744140625,376.437744140625,0.0,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,808.382080078125,808.382080078125,0.0,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,952.464599609375,952.464599609375,0.0,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1385.0416259765625,1385.0416259765625,0.0,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1529.4237060546875,1529.4237060546875,0.0,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,3
date,2019_Jul_09_1532
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00559591719767
