n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,28
date,2019_Nov_19_1000
expName,viewing
psychopyVersion,3.1.2
frameRate,59.63301322634205
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,178.07235717773438,178.07235717773438,0.0,,0.0

extraInfo
session,001
participant,28
date,2019_Nov_19_1000
expName,viewing
psychopyVersion,3.1.2
frameRate,59.63301322634205
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,322.17108154296875,322.17108154296875,0.0,,0.0

extraInfo
session,001
participant,28
date,2019_Nov_19_1000
expName,viewing
psychopyVersion,3.1.2
frameRate,59.63301322634205
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,28
date,2019_Nov_19_1000
expName,viewing
psychopyVersion,3.1.2
frameRate,59.63301322634205
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,28
date,2019_Nov_19_1000
expName,viewing
psychopyVersion,3.1.2
frameRate,59.63301322634205
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,753.8489990234375,753.8489990234375,0.0,,0.0

extraInfo
session,001
participant,28
date,2019_Nov_19_1000
expName,viewing
psychopyVersion,3.1.2
frameRate,59.63301322634205
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,898.4012451171875,898.4012451171875,0.0,,0.0

extraInfo
session,001
participant,28
date,2019_Nov_19_1000
expName,viewing
psychopyVersion,3.1.2
frameRate,59.63301322634205
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,28
date,2019_Nov_19_1000
expName,viewing
psychopyVersion,3.1.2
frameRate,59.63301322634205
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,28
date,2019_Nov_19_1000
expName,viewing
psychopyVersion,3.1.2
frameRate,59.63301322634205
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1331.3916015625,1331.3916015625,0.0,,0.0

extraInfo
session,001
participant,28
date,2019_Nov_19_1000
expName,viewing
psychopyVersion,3.1.2
frameRate,59.63301322634205
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1474.7730712890625,1474.7730712890625,0.0,,0.0

extraInfo
session,001
participant,28
date,2019_Nov_19_1000
expName,viewing
psychopyVersion,3.1.2
frameRate,59.63301322634205
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,28
date,2019_Nov_19_1000
expName,viewing
psychopyVersion,3.1.2
frameRate,59.63301322634205
