n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,22
date,2019_Oct_24_1732
expName,viewing
psychopyVersion,3.1.2
frameRate,59.999498044159964
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,177.4427947998047,177.4427947998047,0.0,,0.0

extraInfo
session,001
participant,22
date,2019_Oct_24_1732
expName,viewing
psychopyVersion,3.1.2
frameRate,59.999498044159964
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,321.1076354980469,321.1076354980469,0.0,,0.0

extraInfo
session,001
participant,22
date,2019_Oct_24_1732
expName,viewing
psychopyVersion,3.1.2
frameRate,59.999498044159964
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,22
date,2019_Oct_24_1732
expName,viewing
psychopyVersion,3.1.2
frameRate,59.999498044159964
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,22
date,2019_Oct_24_1732
expName,viewing
psychopyVersion,3.1.2
frameRate,59.999498044159964
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,751.6021728515625,751.6021728515625,0.0,,0.0

extraInfo
session,001
participant,22
date,2019_Oct_24_1732
expName,viewing
psychopyVersion,3.1.2
frameRate,59.999498044159964
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,896.0836181640625,896.0836181640625,0.0,,0.0

extraInfo
session,001
participant,22
date,2019_Oct_24_1732
expName,viewing
psychopyVersion,3.1.2
frameRate,59.999498044159964
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,22
date,2019_Oct_24_1732
expName,viewing
psychopyVersion,3.1.2
frameRate,59.999498044159964
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,22
date,2019_Oct_24_1732
expName,viewing
psychopyVersion,3.1.2
frameRate,59.999498044159964
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1328.8780517578125,1328.8780517578125,0.0,,0.0

extraInfo
session,001
participant,22
date,2019_Oct_24_1732
expName,viewing
psychopyVersion,3.1.2
frameRate,59.999498044159964
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1473.3929443359375,1473.3929443359375,0.0,,0.0

extraInfo
session,001
participant,22
date,2019_Oct_24_1732
expName,viewing
psychopyVersion,3.1.2
frameRate,59.999498044159964
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,22
date,2019_Oct_24_1732
expName,viewing
psychopyVersion,3.1.2
frameRate,59.999498044159964
