n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,25
date,2019_Nov_05_1143
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000627741265944
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,179.11643981933594,179.11643981933594,0.0,,0.0

extraInfo
session,001
participant,25
date,2019_Nov_05_1143
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000627741265944
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,323.19793701171875,323.19793701171875,0.0,,0.0

extraInfo
session,001
participant,25
date,2019_Nov_05_1143
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000627741265944
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,25
date,2019_Nov_05_1143
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000627741265944
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,25
date,2019_Nov_05_1143
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000627741265944
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,755.04248046875,755.04248046875,0.0,,0.0

extraInfo
session,001
participant,25
date,2019_Nov_05_1143
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000627741265944
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,899.2072143554688,899.2072143554688,0.0,,0.0

extraInfo
session,001
participant,25
date,2019_Nov_05_1143
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000627741265944
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,25
date,2019_Nov_05_1143
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000627741265944
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,25
date,2019_Nov_05_1143
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000627741265944
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1332.2183837890625,1332.2183837890625,0.0,,0.0

extraInfo
session,001
participant,25
date,2019_Nov_05_1143
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000627741265944
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1476.5333251953125,1476.5333251953125,0.0,,0.0

extraInfo
session,001
participant,25
date,2019_Nov_05_1143
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000627741265944
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,25
date,2019_Nov_05_1143
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000627741265944
