n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,14
date,2019_Sep_04_1336
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00019351082865
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,176.7884521484375,176.7884521484375,0.0,,0.0

extraInfo
session,001
participant,14
date,2019_Sep_04_1336
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00019351082865
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,320.8866271972656,320.8866271972656,0.0,,0.0

extraInfo
session,001
participant,14
date,2019_Sep_04_1336
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00019351082865
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,14
date,2019_Sep_04_1336
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00019351082865
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,14
date,2019_Sep_04_1336
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00019351082865
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,751.8978271484375,751.8978271484375,0.0,,0.0

extraInfo
session,001
participant,14
date,2019_Sep_04_1336
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00019351082865
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,895.6626586914062,895.6626586914062,0.0,,0.0

extraInfo
session,001
participant,14
date,2019_Sep_04_1336
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00019351082865
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,14
date,2019_Sep_04_1336
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00019351082865
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,14
date,2019_Sep_04_1336
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00019351082865
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1329.2904052734375,1329.2904052734375,0.0,,0.0

extraInfo
session,001
participant,14
date,2019_Sep_04_1336
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00019351082865
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1473.471923828125,1473.471923828125,0.0,,0.0

extraInfo
session,001
participant,14
date,2019_Sep_04_1336
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00019351082865
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,14
date,2019_Sep_04_1336
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00019351082865
