n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,13
date,2019_Aug_28_0951
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99450890314117
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,181.9971466064453,181.9971466064453,0.0,,0.0

extraInfo
session,001
participant,13
date,2019_Aug_28_0951
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99450890314117
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,325.8619384765625,325.8619384765625,0.0,,0.0

extraInfo
session,001
participant,13
date,2019_Aug_28_0951
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99450890314117
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,13
date,2019_Aug_28_0951
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99450890314117
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,13
date,2019_Aug_28_0951
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99450890314117
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,758.2230224609375,758.2230224609375,0.0,,0.0

extraInfo
session,001
participant,13
date,2019_Aug_28_0951
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99450890314117
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,902.1378173828125,902.1378173828125,0.0,,0.0

extraInfo
session,001
participant,13
date,2019_Aug_28_0951
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99450890314117
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,13
date,2019_Aug_28_0951
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99450890314117
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,13
date,2019_Aug_28_0951
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99450890314117
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1335.6822509765625,1335.6822509765625,0.0,,0.0

extraInfo
session,001
participant,13
date,2019_Aug_28_0951
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99450890314117
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1480.3470458984375,1480.3470458984375,0.0,,0.0

extraInfo
session,001
participant,13
date,2019_Aug_28_0951
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99450890314117
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,13
date,2019_Aug_28_0951
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99450890314117
