n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,70.31907653808594,70.31907653808594,0.0,,0.0

extraInfo
session,001
participant,5
date,2019_Jul_16_0936
expName,viewing
psychopyVersion,3.1.2
frameRate,60.27586539592294
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,5
date,2019_Jul_16_0936
expName,viewing
psychopyVersion,3.1.2
frameRate,60.27586539592294
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,5
date,2019_Jul_16_0936
expName,viewing
psychopyVersion,3.1.2
frameRate,60.27586539592294
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,510.2950134277344,510.2950134277344,0.0,,0.0

extraInfo
session,001
participant,5
date,2019_Jul_16_0936
expName,viewing
psychopyVersion,3.1.2
frameRate,60.27586539592294
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,653.6752319335938,653.6752319335938,0.0,,0.0

extraInfo
session,001
participant,5
date,2019_Jul_16_0936
expName,viewing
psychopyVersion,3.1.2
frameRate,60.27586539592294
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,5
date,2019_Jul_16_0936
expName,viewing
psychopyVersion,3.1.2
frameRate,60.27586539592294
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,5
date,2019_Jul_16_0936
expName,viewing
psychopyVersion,3.1.2
frameRate,60.27586539592294
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1086.1036376953125,1086.1036376953125,0.0,,0.0

extraInfo
session,001
participant,5
date,2019_Jul_16_0936
expName,viewing
psychopyVersion,3.1.2
frameRate,60.27586539592294
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1230.20166015625,1230.20166015625,0.0,,0.0

extraInfo
session,001
participant,5
date,2019_Jul_16_0936
expName,viewing
psychopyVersion,3.1.2
frameRate,60.27586539592294
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,5
date,2019_Jul_16_0936
expName,viewing
psychopyVersion,3.1.2
frameRate,60.27586539592294
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,5
date,2019_Jul_16_0936
expName,viewing
psychopyVersion,3.1.2
frameRate,60.27586539592294
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1662.8837890625,1662.8837890625,0.0,,0.0

extraInfo
session,001
participant,5
date,2019_Jul_16_0936
expName,viewing
psychopyVersion,3.1.2
frameRate,60.27586539592294
