n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,24.704851150512695,24.704851150512695,0.0,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,462.8968200683594,462.8968200683594,0.0,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,607.12841796875,607.12841796875,0.0,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1039.2896728515625,1039.2896728515625,0.0,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1183.5711669921875,1183.5711669921875,0.0,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1617.2490234375,1617.2490234375,0.0,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
