n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,176.53404235839844,176.53404235839844,0.0,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,319.1821594238281,319.1821594238281,0.0,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,750.7599487304688,750.7599487304688,0.0,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,895.3413696289062,895.3413696289062,0.0,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1328.1026611328125,1328.1026611328125,0.0,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1472.4176025390625,1472.4176025390625,0.0,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,44
date,2020_Jan_29_0935
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00222285131046
