n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,30.379301071166992,30.379301071166992,0.0,,0.0

extraInfo
session,001
participant,4
date,2019_Jul_11_1734
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00083401117659
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,4
date,2019_Jul_11_1734
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00083401117659
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,4
date,2019_Jul_11_1734
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00083401117659
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,469.5905456542969,469.5905456542969,0.0,,0.0

extraInfo
session,001
participant,4
date,2019_Jul_11_1734
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00083401117659
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,613.75537109375,613.75537109375,0.0,,0.0

extraInfo
session,001
participant,4
date,2019_Jul_11_1734
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00083401117659
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,4
date,2019_Jul_11_1734
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00083401117659
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,4
date,2019_Jul_11_1734
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00083401117659
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1046.0167236328125,1046.0167236328125,0.0,,0.0

extraInfo
session,001
participant,4
date,2019_Jul_11_1734
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00083401117659
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1189.2816162109375,1189.2816162109375,0.0,,0.0

extraInfo
session,001
participant,4
date,2019_Jul_11_1734
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00083401117659
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,4
date,2019_Jul_11_1734
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00083401117659
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,4
date,2019_Jul_11_1734
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00083401117659
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1622.6595458984375,1622.6595458984375,0.0,,0.0

extraInfo
session,001
participant,4
date,2019_Jul_11_1734
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00083401117659
