n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,18.340370178222656,18.340370178222656,0.0,,0.0

extraInfo
session,001
participant,6
date,2019_Jul_18_1712
expName,viewing
psychopyVersion,3.1.2
frameRate,60.211924674363345
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,6
date,2019_Jul_18_1712
expName,viewing
psychopyVersion,3.1.2
frameRate,60.211924674363345
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,6
date,2019_Jul_18_1712
expName,viewing
psychopyVersion,3.1.2
frameRate,60.211924674363345
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,456.4678649902344,456.4678649902344,0.0,,0.0

extraInfo
session,001
participant,6
date,2019_Jul_18_1712
expName,viewing
psychopyVersion,3.1.2
frameRate,60.211924674363345
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,600.25048828125,600.25048828125,0.0,,0.0

extraInfo
session,001
participant,6
date,2019_Jul_18_1712
expName,viewing
psychopyVersion,3.1.2
frameRate,60.211924674363345
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,6
date,2019_Jul_18_1712
expName,viewing
psychopyVersion,3.1.2
frameRate,60.211924674363345
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,6
date,2019_Jul_18_1712
expName,viewing
psychopyVersion,3.1.2
frameRate,60.211924674363345
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1033.244384765625,1033.244384765625,0.0,,0.0

extraInfo
session,001
participant,6
date,2019_Jul_18_1712
expName,viewing
psychopyVersion,3.1.2
frameRate,60.211924674363345
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1177.2303466796875,1177.2303466796875,0.0,,0.0

extraInfo
session,001
participant,6
date,2019_Jul_18_1712
expName,viewing
psychopyVersion,3.1.2
frameRate,60.211924674363345
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,6
date,2019_Jul_18_1712
expName,viewing
psychopyVersion,3.1.2
frameRate,60.211924674363345
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,6
date,2019_Jul_18_1712
expName,viewing
psychopyVersion,3.1.2
frameRate,60.211924674363345
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1611.636962890625,1611.636962890625,0.0,,0.0

extraInfo
session,001
participant,6
date,2019_Jul_18_1712
expName,viewing
psychopyVersion,3.1.2
frameRate,60.211924674363345
