n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,31
date,2019_Dec_03_1552
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99345366563156
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,178.61083984375,178.61083984375,0.0,,0.0

extraInfo
session,001
participant,31
date,2019_Dec_03_1552
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99345366563156
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,322.3417663574219,322.3417663574219,0.0,,0.0

extraInfo
session,001
participant,31
date,2019_Dec_03_1552
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99345366563156
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,31
date,2019_Dec_03_1552
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99345366563156
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,31
date,2019_Dec_03_1552
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99345366563156
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,753.7540283203125,753.7540283203125,0.0,,0.0

extraInfo
session,001
participant,31
date,2019_Dec_03_1552
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99345366563156
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,897.7849731445312,897.7849731445312,0.0,,0.0

extraInfo
session,001
participant,31
date,2019_Dec_03_1552
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99345366563156
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,31
date,2019_Dec_03_1552
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99345366563156
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,31
date,2019_Dec_03_1552
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99345366563156
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1330.16357421875,1330.16357421875,0.0,,0.0

extraInfo
session,001
participant,31
date,2019_Dec_03_1552
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99345366563156
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1475.0616455078125,1475.0616455078125,0.0,,0.0

extraInfo
session,001
participant,31
date,2019_Dec_03_1552
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99345366563156
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,31
date,2019_Dec_03_1552
expName,viewing
psychopyVersion,3.1.2
frameRate,59.99345366563156
