n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,19
date,2019_Oct_01_1439
expName,viewing
psychopyVersion,3.1.2
frameRate,60.22917635535253
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,186.53895568847656,186.53895568847656,0.0,,0.0

extraInfo
session,001
participant,19
date,2019_Oct_01_1439
expName,viewing
psychopyVersion,3.1.2
frameRate,60.22917635535253
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,330.6040344238281,330.6040344238281,0.0,,0.0

extraInfo
session,001
participant,19
date,2019_Oct_01_1439
expName,viewing
psychopyVersion,3.1.2
frameRate,60.22917635535253
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,19
date,2019_Oct_01_1439
expName,viewing
psychopyVersion,3.1.2
frameRate,60.22917635535253
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,19
date,2019_Oct_01_1439
expName,viewing
psychopyVersion,3.1.2
frameRate,60.22917635535253
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,762.2984619140625,762.2984619140625,0.0,,0.0

extraInfo
session,001
participant,19
date,2019_Oct_01_1439
expName,viewing
psychopyVersion,3.1.2
frameRate,60.22917635535253
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,906.04736328125,906.04736328125,0.0,,0.0

extraInfo
session,001
participant,19
date,2019_Oct_01_1439
expName,viewing
psychopyVersion,3.1.2
frameRate,60.22917635535253
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,19
date,2019_Oct_01_1439
expName,viewing
psychopyVersion,3.1.2
frameRate,60.22917635535253
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,19
date,2019_Oct_01_1439
expName,viewing
psychopyVersion,3.1.2
frameRate,60.22917635535253
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1339.4757080078125,1339.4757080078125,0.0,,0.0

extraInfo
session,001
participant,19
date,2019_Oct_01_1439
expName,viewing
psychopyVersion,3.1.2
frameRate,60.22917635535253
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1483.973876953125,1483.973876953125,0.0,,0.0

extraInfo
session,001
participant,19
date,2019_Oct_01_1439
expName,viewing
psychopyVersion,3.1.2
frameRate,60.22917635535253
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,19
date,2019_Oct_01_1439
expName,viewing
psychopyVersion,3.1.2
frameRate,60.22917635535253
