n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,36
date,2020_Jan_10_1437
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00295113385597
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,190.56106567382812,190.56106567382812,0.0,,0.0

extraInfo
session,001
participant,36
date,2020_Jan_10_1437
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00295113385597
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,334.2426452636719,334.2426452636719,0.0,,0.0

extraInfo
session,001
participant,36
date,2020_Jan_10_1437
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00295113385597
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,36
date,2020_Jan_10_1437
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00295113385597
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,36
date,2020_Jan_10_1437
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00295113385597
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,766.5040283203125,766.5040283203125,0.0,,0.0

extraInfo
session,001
participant,36
date,2020_Jan_10_1437
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00295113385597
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,911.0856323242188,911.0856323242188,0.0,,0.0

extraInfo
session,001
participant,36
date,2020_Jan_10_1437
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00295113385597
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,36
date,2020_Jan_10_1437
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00295113385597
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,36
date,2020_Jan_10_1437
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00295113385597
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1344.41357421875,1344.41357421875,0.0,,0.0

extraInfo
session,001
participant,36
date,2020_Jan_10_1437
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00295113385597
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1488.945068359375,1488.945068359375,0.0,,0.0

extraInfo
session,001
participant,36
date,2020_Jan_10_1437
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00295113385597
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,36
date,2020_Jan_10_1437
expName,viewing
psychopyVersion,3.1.2
frameRate,60.00295113385597
