n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,43
date,2020_Jan_28_1533
expName,viewing
psychopyVersion,3.1.2
frameRate,60.012114183721216
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,183.04678344726562,183.04678344726562,0.0,,0.0

extraInfo
session,001
participant,43
date,2020_Jan_28_1533
expName,viewing
psychopyVersion,3.1.2
frameRate,60.012114183721216
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,326.3949890136719,326.3949890136719,0.0,,0.0

extraInfo
session,001
participant,43
date,2020_Jan_28_1533
expName,viewing
psychopyVersion,3.1.2
frameRate,60.012114183721216
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,43
date,2020_Jan_28_1533
expName,viewing
psychopyVersion,3.1.2
frameRate,60.012114183721216
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,43
date,2020_Jan_28_1533
expName,viewing
psychopyVersion,3.1.2
frameRate,60.012114183721216
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,757.65625,757.65625,0.0,,0.0

extraInfo
session,001
participant,43
date,2020_Jan_28_1533
expName,viewing
psychopyVersion,3.1.2
frameRate,60.012114183721216
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,901.7877197265625,901.7877197265625,0.0,,0.0

extraInfo
session,001
participant,43
date,2020_Jan_28_1533
expName,viewing
psychopyVersion,3.1.2
frameRate,60.012114183721216
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,43
date,2020_Jan_28_1533
expName,viewing
psychopyVersion,3.1.2
frameRate,60.012114183721216
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,43
date,2020_Jan_28_1533
expName,viewing
psychopyVersion,3.1.2
frameRate,60.012114183721216
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1335.5657958984375,1335.5657958984375,0.0,,0.0

extraInfo
session,001
participant,43
date,2020_Jan_28_1533
expName,viewing
psychopyVersion,3.1.2
frameRate,60.012114183721216
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1480.5806884765625,1480.5806884765625,0.0,,0.0

extraInfo
session,001
participant,43
date,2020_Jan_28_1533
expName,viewing
psychopyVersion,3.1.2
frameRate,60.012114183721216
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,43
date,2020_Jan_28_1533
expName,viewing
psychopyVersion,3.1.2
frameRate,60.012114183721216
