n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,27
date,2019_Nov_19_1710
expName,viewing
psychopyVersion,3.1.2
frameRate,60.0235339324677
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,177.654296875,177.654296875,0.0,,0.0

extraInfo
session,001
participant,27
date,2019_Nov_19_1710
expName,viewing
psychopyVersion,3.1.2
frameRate,60.0235339324677
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,320.9515075683594,320.9515075683594,0.0,,0.0

extraInfo
session,001
participant,27
date,2019_Nov_19_1710
expName,viewing
psychopyVersion,3.1.2
frameRate,60.0235339324677
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,27
date,2019_Nov_19_1710
expName,viewing
psychopyVersion,3.1.2
frameRate,60.0235339324677
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,27
date,2019_Nov_19_1710
expName,viewing
psychopyVersion,3.1.2
frameRate,60.0235339324677
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,751.9800415039062,751.9800415039062,0.0,,0.0

extraInfo
session,001
participant,27
date,2019_Nov_19_1710
expName,viewing
psychopyVersion,3.1.2
frameRate,60.0235339324677
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,895.9446411132812,895.9446411132812,0.0,,0.0

extraInfo
session,001
participant,27
date,2019_Nov_19_1710
expName,viewing
psychopyVersion,3.1.2
frameRate,60.0235339324677
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,27
date,2019_Nov_19_1710
expName,viewing
psychopyVersion,3.1.2
frameRate,60.0235339324677
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,27
date,2019_Nov_19_1710
expName,viewing
psychopyVersion,3.1.2
frameRate,60.0235339324677
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1329.0897216796875,1329.0897216796875,0.0,,0.0

extraInfo
session,001
participant,27
date,2019_Nov_19_1710
expName,viewing
psychopyVersion,3.1.2
frameRate,60.0235339324677
﻿n,northCueImage.started_mean,northCueImage.started_raw,northCueImage.started_std,northCueImage.stopped_raw,order
1.0,1474.1868896484375,1474.1868896484375,0.0,,0.0

extraInfo
session,001
participant,27
date,2019_Nov_19_1710
expName,viewing
psychopyVersion,3.1.2
frameRate,60.0235339324677
﻿n,northCueImage.started_raw,northCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,27
date,2019_Nov_19_1710
expName,viewing
psychopyVersion,3.1.2
frameRate,60.0235339324677
